thr,sens,spec,ppv,f1,youden,tp,fp
0.0047165085561573505,0.8414634146341463,0.466,0.20535714285714285,0.33014354066985646,0.3074634146341464,69,267
0.004720380529761314,0.8414634146341463,0.468,0.20597014925373133,0.33093525179856115,0.3094634146341464,69,266
0.00473056873306632,0.8292682926829268,0.468,0.20359281437125748,0.3269230769230769,0.29726829268292687,68,266
0.0047524115070700645,0.8292682926829268,0.47,0.2042042042042042,0.327710843373494,0.2992682926829269,68,265
0.004755641799420118,0.8292682926829268,0.472,0.20481927710843373,0.3285024154589372,0.30126829268292665,68,264
0.004781582858413458,0.8292682926829268,0.474,0.2054380664652568,0.32929782082324455,0.3032682926829269,68,263
0.004833059851080179,0.8292682926829268,0.476,0.20606060606060606,0.3300970873786408,0.30526829268292666,68,262
0.004839680623263121,0.8292682926829268,0.478,0.2066869300911854,0.3309002433090024,0.3072682926829269,68,261
0.004844204522669315,0.8292682926829268,0.48,0.2073170731707317,0.33170731707317075,0.30926829268292666,68,260
0.0048514073714613914,0.8292682926829268,0.482,0.20795107033639143,0.33251833740831294,0.3112682926829269,68,259
0.004851966630667448,0.8170731707317073,0.482,0.20552147239263804,0.3284313725490196,0.29907317073170736,67,259
0.00485429260879755,0.8170731707317073,0.484,0.20615384615384616,0.32923832923832924,0.30107317073170714,67,258
0.0048684123903512955,0.8170731707317073,0.486,0.20679012345679013,0.33004926108374383,0.30307317073170736,67,257
0.004880931228399277,0.8170731707317073,0.488,0.20743034055727555,0.3308641975308642,0.30507317073170714,67,256
0.004885426256805658,0.8170731707317073,0.49,0.2080745341614907,0.3316831683168317,0.30707317073170737,67,255
0.004885746631771326,0.8170731707317073,0.492,0.2087227414330218,0.3325062034739454,0.30907317073170715,67,254
0.004894738085567951,0.8170731707317073,0.494,0.209375,0.3333333333333333,0.31107317073170737,67,253
0.004902205895632505,0.8170731707317073,0.496,0.21003134796238246,0.3341645885286783,0.31307317073170715,67,252
0.004911246709525585,0.8170731707317073,0.498,0.21069182389937108,0.335,0.3150731707317074,67,251
0.00492487708106637,0.8170731707317073,0.5,0.2113564668769716,0.3358395989974937,0.31707317073170715,67,250
0.004942234605550766,0.8170731707317073,0.502,0.2120253164556962,0.33668341708542715,0.3190731707317074,67,249
0.00494822021573782,0.8170731707317073,0.504,0.2126984126984127,0.33753148614609574,0.32107317073170716,67,248
0.004955708514899015,0.8170731707317073,0.506,0.21337579617834396,0.3383838383838384,0.3230731707317074,67,247
0.00496572395786643,0.8170731707317073,0.508,0.21405750798722045,0.3392405063291139,0.32507317073170716,67,246
0.004967286251485348,0.8048780487804879,0.508,0.21153846153846154,0.3350253807106599,0.31287804878048786,66,246
0.004976625554263592,0.8048780487804879,0.51,0.21221864951768488,0.33587786259541985,0.31487804878048786,66,245
0.004986954852938652,0.8048780487804879,0.512,0.2129032258064516,0.336734693877551,0.31687804878048786,66,244
0.0049874563701450825,0.8048780487804879,0.514,0.21359223300970873,0.3375959079283887,0.31887804878048787,66,243
0.0049988990649580956,0.8048780487804879,0.516,0.21428571428571427,0.3384615384615385,0.32087804878048787,66,242
0.005,0.8048780487804879,0.518,0.21498371335504887,0.3393316195372751,0.32287804878048787,66,241
0.005016354378312826,0.8048780487804879,0.518,0.21498371335504887,0.3393316195372751,0.32287804878048787,66,241
0.005023563746362925,0.8048780487804879,0.52,0.21568627450980393,0.3402061855670103,0.32487804878048787,66,240
0.005028964951634407,0.8048780487804879,0.522,0.21639344262295082,0.34108527131782945,0.3268780487804879,66,239
0.005073570180684328,0.8048780487804879,0.524,0.21710526315789475,0.34196891191709844,0.3288780487804879,66,238
0.005082158371806145,0.8048780487804879,0.526,0.21782178217821782,0.34285714285714286,0.3308780487804879,66,237
0.005088565871119499,0.8048780487804879,0.528,0.2185430463576159,0.34375,0.3328780487804879,66,236
0.005089777987450361,0.7926829268292683,0.528,0.2159468438538206,0.3394255874673629,0.32068292682926836,65,236
0.005096862558275461,0.7926829268292683,0.53,0.21666666666666667,0.3403141361256545,0.32268292682926836,65,235
0.005111032165586948,0.7926829268292683,0.532,0.21739130434782608,0.34120734908136485,0.32468292682926836,65,234
0.00512530654668808,0.7926829268292683,0.534,0.2181208053691275,0.34210526315789475,0.32668292682926836,65,233
0.005126809235662222,0.7926829268292683,0.536,0.21885521885521886,0.34300791556728233,0.32868292682926836,65,232
0.005128210410475731,0.7926829268292683,0.538,0.2195945945945946,0.3439153439153439,0.33068292682926836,65,231
0.005134357139468193,0.7926829268292683,0.54,0.22033898305084745,0.3448275862068966,0.33268292682926837,65,230
